#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
# If there is no available reference data, rmse_*_{val,trn} will print nan
 784200      1.90e+00    2.02e+00      5.31e-02    6.35e-02      8.15e-02    8.48e-02    1.8e-07
 784300      2.25e+00    2.87e+00      4.48e-02    7.01e-02      9.69e-02    1.23e-01    1.8e-07
 784400      1.64e+00    2.05e+00      3.17e-02    6.05e-02      7.08e-02    8.65e-02    1.8e-07
 784500      2.32e+00    3.27e+00      4.95e-02    1.35e-02      1.01e-01    1.46e-01    1.8e-07
 784600      1.68e+00    1.25e+00      1.33e-02    1.53e-03      7.45e-02    5.57e-02    1.8e-07
 784700      1.76e+00    1.31e+00      7.49e-02    4.52e-02      6.87e-02    5.43e-02    1.8e-07
 784800      1.64e+00    1.48e+00      2.48e-02    7.08e-02      7.12e-02    5.61e-02    1.8e-07
 784900      1.81e+00    2.40e+00      4.18e-02    7.21e-02      7.76e-02    1.01e-01    1.8e-07
 785000      5.51e+00    1.62e+00      1.98e-01    7.38e-02      1.38e-01    6.23e-02    1.8e-07
 785100      2.00e+00    2.65e+00      4.23e-02    8.16e-02      8.64e-02    1.12e-01    1.8e-07
 785200      1.47e+00    1.89e+00      3.61e-02    6.09e-02      6.18e-02    7.90e-02    1.8e-07
 785300      2.14e+00    2.16e+00      4.41e-02    6.01e-02      9.23e-02    9.17e-02    1.8e-07
 785400      2.21e+00    1.56e+00      6.54e-02    2.61e-02      9.38e-02    6.78e-02    1.8e-07
 785500      1.79e+00    1.57e+00      5.08e-02    7.29e-02      7.58e-02    5.99e-02    1.8e-07
 785600      1.70e+00    1.68e+00      3.20e-02    7.14e-02      7.37e-02    6.62e-02    1.8e-07
 785700      1.70e+00    3.29e+00      2.97e-02    1.66e-02      7.39e-02    1.47e-01    1.8e-07
 785800      1.90e+00    2.44e+00      4.86e-02    2.85e-02      8.07e-02    1.08e-01    1.8e-07
 785900      2.30e+00    1.40e+00      4.25e-02    4.30e-02      9.98e-02    5.87e-02    1.8e-07
 786000      1.56e+00    2.16e+00      3.85e-02    2.48e-02      6.59e-02    9.52e-02    1.8e-07
 786100      1.73e+00    1.41e+00      3.37e-02    3.65e-02      7.52e-02    6.03e-02    1.8e-07
 786200      1.73e+00    2.14e+00      3.89e-02    2.61e-02      7.46e-02    9.42e-02    1.8e-07
 786300      1.49e+00    2.73e+00      1.96e-02    2.84e-02      6.60e-02    1.21e-01    1.8e-07
 786400      1.82e+00    1.44e+00      7.45e-02    3.65e-02      7.32e-02    6.18e-02    1.8e-07
 786500      2.47e+00    1.69e+00      7.36e-02    7.67e-02      1.06e-01    6.53e-02    1.8e-07
 786600      1.67e+00    1.36e+00      6.51e-02    4.30e-02      6.67e-02    5.69e-02    1.8e-07
 786700      1.90e+00    1.61e+00      6.28e-02    7.32e-02      7.97e-02    6.73e-02    1.8e-07
 786800      2.15e+00    2.15e+00      2.36e-02    3.31e-03      9.50e-02    9.62e-02    1.8e-07
 786900      2.77e+00    2.31e+00      5.84e-02    6.62e-02      1.20e-01    9.78e-02    1.8e-07
 787000      1.77e+00    1.61e+00      4.39e-02    7.46e-02      7.51e-02    6.18e-02    1.8e-07
 787100      1.83e+00    1.44e+00      4.56e-02    2.64e-02      7.74e-02    6.32e-02    1.8e-07
 787200      2.87e+00    1.38e+00      7.38e-02    3.67e-03      1.23e-01    6.17e-02    1.8e-07
 787300      2.02e+00    1.53e+00      4.25e-02    2.80e-02      8.74e-02    6.60e-02    1.8e-07
 787400      1.31e+00    2.40e+00      2.40e-02    6.38e-02      5.68e-02    1.02e-01    1.8e-07
 787500      1.59e+00    1.62e+00      2.81e-02    7.38e-02      6.91e-02    6.25e-02    1.8e-07
 787600      5.84e+00    1.23e+00      2.13e-01    3.20e-02      1.38e-01    5.25e-02    1.8e-07
 787700      1.90e+00    1.52e+00      5.39e-02    7.57e-02      7.97e-02    6.24e-02    1.8e-07
 787800      1.71e+00    1.36e+00      3.94e-02    3.33e-02      7.42e-02    5.86e-02    1.8e-07
 787900      2.08e+00    1.86e+00      8.01e-02    6.91e-02      8.40e-02    7.95e-02    1.8e-07
 788000      1.75e+00    2.79e+00      5.99e-02    7.11e-02      7.25e-02    1.20e-01    1.8e-07
 788100      1.92e+00    1.52e+00      3.86e-02    3.64e-03      8.36e-02    6.82e-02    1.8e-07
 788200      2.23e+00    2.15e+00      2.85e-02    6.35e-02      9.77e-02    9.10e-02    1.8e-07
 788300      1.71e+00    1.42e+00      6.58e-02    4.86e-02      6.88e-02    5.87e-02    1.8e-07
 788400      1.92e+00    1.59e+00      6.18e-02    4.77e-02      8.08e-02    6.70e-02    1.8e-07
 788500      2.02e+00    2.72e+00      3.17e-02    2.69e-02      8.84e-02    1.21e-01    1.8e-07
 788600      1.79e+00    1.74e+00      6.15e-02    4.88e-03      7.36e-02    7.76e-02    1.8e-07
 788700      2.37e+00    2.40e+00      4.59e-02    6.82e-02      1.03e-01    1.02e-01    1.8e-07
 788800      1.75e+00    1.81e+00      4.33e-02    4.93e-02      7.53e-02    7.70e-02    1.8e-07
 788900      2.16e+00    1.79e+00      3.33e-02    1.76e-03      9.43e-02    8.03e-02    1.8e-07
 789000      1.76e+00    2.25e+00      5.07e-02    7.51e-02      7.37e-02    9.71e-02    1.8e-07
 789100      2.33e+00    2.39e+00      2.99e-02    5.80e-02      1.02e-01    1.03e-01    1.8e-07
 789200      1.89e+00    1.91e+00      6.97e-02    7.33e-02      7.71e-02    7.71e-02    1.8e-07
 789300      2.21e+00    1.40e+00      5.44e-02    3.78e-02      9.44e-02    5.96e-02    1.8e-07
 789400      1.53e+00    1.30e+00      4.82e-02    5.69e-03      6.39e-02    5.80e-02    1.8e-07
 789500      1.89e+00    1.49e+00      5.17e-02    3.12e-02      8.12e-02    6.48e-02    1.8e-07
 789600      1.72e+00    1.86e+00      5.72e-02    7.63e-02      7.21e-02    7.42e-02    1.8e-07
 789700      1.69e+00    1.83e+00      5.43e-02    7.75e-02      7.23e-02    7.23e-02    1.8e-07
 789800      6.24e+00    2.04e+00      2.49e-01    6.02e-02      1.28e-01    8.63e-02    1.8e-07
 789900      1.89e+00    1.44e+00      3.51e-02    3.25e-02      8.20e-02    6.23e-02    1.8e-07
 790000      1.68e+00    1.66e+00      3.22e-02    2.83e-03      7.06e-02    7.44e-02    1.8e-07
 790100      2.09e+00    1.36e+00      5.14e-02    2.59e-02      9.00e-02    5.94e-02    1.8e-07
 790200      2.71e+00    2.29e+00      8.20e-02    2.24e-02      1.15e-01    1.02e-01    1.8e-07
 790300      1.90e+00    1.37e+00      2.63e-02    5.03e-03      8.39e-02    6.11e-02    1.8e-07
 790400      1.75e+00    1.08e+00      3.70e-02    4.20e-02      7.51e-02    4.37e-02    1.8e-07
 790500      1.98e+00    1.62e+00      1.80e-02    8.84e-02      8.74e-02    5.78e-02    1.8e-07
 790600      1.96e+00    1.55e+00      2.59e-02    3.03e-03      8.61e-02    6.91e-02    1.8e-07
 790700      1.60e+00    1.68e+00      5.52e-02    3.22e-03      6.56e-02    7.52e-02    1.8e-07
 790800      1.94e+00    1.94e+00      4.76e-02    6.12e-02      8.36e-02    8.14e-02    1.8e-07
 790900      1.57e+00    1.44e+00      5.39e-02    2.59e-02      6.47e-02    6.29e-02    1.8e-07
 791000      2.21e+00    1.52e+00      6.80e-02    3.27e-02      9.34e-02    6.59e-02    1.8e-07
 791100      2.08e+00    1.83e+00      5.92e-02    7.65e-02      8.91e-02    7.26e-02    1.8e-07
 791200      2.00e+00    7.64e+00      5.27e-02    2.95e-01      8.60e-02    1.69e-01    1.8e-07
 791300      5.93e+00    2.25e+00      2.28e-01    7.03e-02      1.29e-01    9.45e-02    1.8e-07
 791400      5.71e+00    1.61e+00      2.07e-01    2.00e-03      1.38e-01    7.21e-02    1.8e-07
 791500      1.97e+00    1.84e+00      5.35e-02    7.48e-02      8.41e-02    7.37e-02    1.8e-07
 791600      1.55e+00    1.39e+00      3.51e-02    3.21e-02      6.67e-02    6.03e-02    1.8e-07
 791700      1.44e+00    2.27e+00      5.39e-02    6.83e-02      5.69e-02    9.87e-02    1.8e-07
 791800      2.16e+00    1.49e+00      4.66e-02    2.73e-02      9.32e-02    6.41e-02    1.8e-07
 791900      1.81e+00    1.39e+00      3.57e-02    2.66e-02      7.75e-02    6.07e-02    1.8e-07
 792000      1.71e+00    1.40e+00      4.80e-02    3.29e-02      7.00e-02    6.02e-02    1.8e-07
 792100      1.59e+00    1.77e+00      4.37e-02    7.49e-02      6.76e-02    7.01e-02    1.8e-07
 792200      1.54e+00    1.92e+00      4.52e-02    4.80e-02      6.44e-02    8.23e-02    1.8e-07
 792300      1.54e+00    1.60e+00      4.86e-02    4.50e-02      6.25e-02    6.80e-02    1.8e-07
 792400      1.90e+00    2.28e+00      3.09e-02    2.78e-02      8.26e-02    1.01e-01    1.8e-07
 792500      2.01e+00    1.60e+00      5.57e-02    2.84e-02      8.57e-02    7.03e-02    1.8e-07
 792600      1.78e+00    2.26e+00      3.15e-02    7.54e-03      7.73e-02    1.01e-01    1.8e-07
 792700      2.36e+00    2.34e+00      6.04e-02    6.39e-02      1.01e-01    9.98e-02    1.8e-07
 792800      5.71e+00    1.87e+00      2.23e-01    5.91e-02      1.37e-01    7.85e-02    1.8e-07
 792900      2.15e+00    1.74e+00      5.76e-02    5.30e-03      9.19e-02    7.76e-02    1.8e-07
 793000      1.76e+00    2.30e+00      3.39e-02    2.31e-02      7.50e-02    1.02e-01    1.8e-07
 793100      2.24e+00    2.33e+00      4.56e-02    2.17e-02      9.72e-02    1.03e-01    1.8e-07
 793200      1.65e+00    2.07e+00      1.72e-02    8.19e-02      7.27e-02    8.78e-02    1.8e-07
 793300      2.24e+00    1.79e+00      6.40e-02    7.77e-02      9.50e-02    7.52e-02    1.8e-07
 793400      2.03e+00    1.65e+00      5.01e-02    2.57e-02      8.73e-02    7.28e-02    1.8e-07
 793500      1.85e+00    1.53e+00      5.85e-02    4.65e-02      7.70e-02    6.44e-02    1.8e-07
 793600      1.86e+00    1.69e+00      5.56e-02    7.17e-02      7.84e-02    7.12e-02    1.8e-07
 793700      1.80e+00    2.38e+00      3.77e-02    6.34e-02      7.77e-02    1.02e-01    1.8e-07
 793800      1.60e+00    1.95e+00      5.09e-02    5.39e-03      6.63e-02    8.74e-02    1.8e-07
 793900      1.78e+00    2.10e+00      2.83e-02    5.76e-02      7.79e-02    8.93e-02    1.8e-07
 794000      1.88e+00    1.18e+00      2.50e-02    4.15e-02      8.27e-02    4.86e-02    1.8e-07
 794100      1.74e+00    2.25e+00      5.30e-02    7.61e-02      7.12e-02    9.69e-02    1.8e-07
 794200      6.59e+00    1.27e+00      2.57e-01    4.92e-03      1.44e-01    5.66e-02    1.8e-07
 794300      1.70e+00    1.45e+00      6.02e-02    3.37e-02      7.01e-02    6.25e-02    1.8e-07
 794400      1.55e+00    2.06e+00      3.40e-02    2.48e-02      6.63e-02    9.07e-02    1.8e-07
 794500      1.90e+00    2.01e+00      2.71e-02    7.23e-02      8.32e-02    8.62e-02    1.8e-07
 794600      1.64e+00    1.46e+00      3.56e-02    2.56e-02      7.09e-02    6.42e-02    1.8e-07
 794700      1.62e+00    1.37e+00      2.16e-02    4.54e-02      7.07e-02    5.68e-02    1.8e-07
 794800      1.86e+00    1.43e+00      6.89e-02    1.03e-03      7.82e-02    6.41e-02    1.8e-07
 794900      1.71e+00    2.06e+00      3.10e-02    7.30e-02      7.45e-02    8.48e-02    1.8e-07
 795000      1.66e+00    1.66e+00      4.83e-02    4.86e-02      6.91e-02    7.04e-02    1.8e-07
 795100      6.27e+00    2.08e+00      2.17e-01    6.31e-02      1.71e-01    8.77e-02    1.8e-07
 795200      2.61e+00    1.42e+00      7.56e-02    2.73e-02      1.11e-01    6.19e-02    1.8e-07
 795300      2.57e+00    1.32e+00      4.86e-02    3.17e-02      1.12e-01    5.71e-02    1.8e-07
 795400      2.37e+00    2.23e+00      4.97e-02    7.13e-02      1.03e-01    9.34e-02    1.8e-07
 795500      1.79e+00    1.77e+00      5.06e-02    5.05e-03      7.58e-02    7.90e-02    1.8e-07
 795600      1.93e+00    1.81e+00      4.50e-02    4.71e-02      8.30e-02    7.75e-02    1.8e-07
 795700      1.92e+00    2.68e+00      2.18e-02    2.64e-02      8.48e-02    1.19e-01    1.8e-07
 795800      1.98e+00    2.72e+00      4.51e-02    8.45e-02      8.40e-02    1.14e-01    1.8e-07
 795900      1.80e+00    1.47e+00      4.45e-02    3.61e-02      7.72e-02    6.32e-02    1.8e-07
 796000      1.91e+00    2.49e+00      3.72e-02    2.78e-02      8.29e-02    1.10e-01    1.8e-07
 796100      1.75e+00    1.27e+00      5.11e-02    7.65e-03      7.46e-02    5.65e-02    1.8e-07
 796200      1.50e+00    2.68e+00      3.67e-02    5.13e-02      6.40e-02    1.18e-01    1.8e-07
 796300      2.14e+00    1.61e+00      5.86e-02    6.01e-03      9.13e-02    7.21e-02    1.8e-07
 796400      1.46e+00    1.18e+00      4.15e-02    4.44e-02      6.09e-02    4.80e-02    1.8e-07
 796500      1.75e+00    1.42e+00      6.89e-02    4.51e-02      6.89e-02    5.92e-02    1.8e-07
 796600      2.26e+00    1.40e+00      6.36e-02    3.73e-02      9.60e-02    5.99e-02    1.8e-07
 796700      2.18e+00    1.66e+00      6.60e-02    4.44e-02      9.12e-02    7.09e-02    1.8e-07
 796800      1.89e+00    2.36e+00      6.05e-02    7.63e-02      7.92e-02    1.02e-01    1.8e-07
 796900      2.30e+00    1.69e+00      6.28e-02    7.15e-02      9.86e-02    6.67e-02    1.8e-07
 797000      1.79e+00    2.13e+00      6.20e-02    7.08e-02      7.57e-02    8.88e-02    1.8e-07
 797100      2.17e+00    1.52e+00      6.49e-02    4.75e-03      9.25e-02    6.80e-02    1.8e-07
 797200      1.44e+00    1.65e+00      3.61e-02    3.72e-03      6.17e-02    7.38e-02    1.8e-07
 797300      1.62e+00    1.72e+00      2.13e-02    4.59e-02      7.11e-02    7.36e-02    1.8e-07
 797400      2.13e+00    2.20e+00      4.64e-02    7.30e-02      9.17e-02    9.49e-02    1.8e-07
 797500      2.83e+00    1.53e+00      6.16e-02    7.29e-02      1.23e-01    6.32e-02    1.8e-07
 797600      1.72e+00    2.02e+00      1.25e-02    4.83e-02      7.63e-02    8.70e-02    1.8e-07
 797700      1.86e+00    1.79e+00      5.83e-02    4.98e-02      7.75e-02    7.62e-02    1.8e-07
 797800      1.75e+00    1.69e+00      5.47e-02    7.46e-02      7.49e-02    7.07e-02    1.8e-07
 797900      2.00e+00    1.97e+00      3.87e-02    3.22e-02      8.69e-02    8.64e-02    1.8e-07
 798000      1.79e+00    2.43e+00      3.97e-02    7.97e-02      7.76e-02    1.05e-01    1.8e-07
 798100      2.09e+00    2.41e+00      6.33e-02    2.62e-02      8.81e-02    1.07e-01    1.8e-07
 798200      1.86e+00    2.05e+00      6.11e-02    6.95e-02      7.69e-02    8.48e-02    1.8e-07
 798300      2.06e+00    2.49e+00      2.40e-02    2.62e-02      9.09e-02    1.10e-01    1.8e-07
 798400      1.68e+00    1.42e+00      6.03e-02    2.67e-02      6.85e-02    6.11e-02    1.8e-07
 798500      6.05e+00    3.49e+00      2.32e-01    8.02e-02      1.34e-01    1.51e-01    1.8e-07
 798600      2.16e+00    1.20e+00      4.86e-02    5.35e-03      9.27e-02    5.37e-02    1.8e-07
 798700      6.37e+00    1.80e+00      2.49e-01    4.86e-02      1.34e-01    7.66e-02    1.8e-07
 798800      5.50e+00    2.00e+00      2.01e-01    4.78e-02      1.32e-01    8.62e-02    1.8e-07
 798900      1.93e+00    1.87e+00      6.61e-02    7.19e-02      8.03e-02    7.95e-02    1.8e-07
 799000      2.23e+00    1.51e+00      2.66e-02    6.90e-03      9.82e-02    6.74e-02    1.8e-07
 799100      2.10e+00    2.15e+00      4.66e-02    2.51e-02      9.04e-02    9.47e-02    1.8e-07
 799200      6.08e+00    1.24e+00      2.38e-01    2.48e-03      1.41e-01    5.54e-02    1.8e-07
 799300      5.66e+00    1.75e+00      1.86e-01    7.47e-02      1.48e-01    6.88e-02    1.8e-07
 799400      1.96e+00    2.21e+00      5.49e-02    8.43e-02      8.33e-02    9.41e-02    1.8e-07
 799500      1.64e+00    1.52e+00      5.28e-02    5.26e-03      7.01e-02    6.80e-02    1.8e-07
 799600      1.94e+00    2.58e+00      4.31e-02    7.71e-02      8.35e-02    1.12e-01    1.8e-07
 799700      2.60e+00    1.66e+00      2.49e-02    3.02e-02      1.15e-01    7.27e-02    1.8e-07
 799800      5.90e+00    1.71e+00      2.28e-01    7.10e-02      1.40e-01    6.79e-02    1.8e-07
 799900      2.30e+00    2.15e+00      7.98e-02    6.91e-02      9.55e-02    8.96e-02    1.8e-07
 800000      5.93e+00    1.45e+00      2.16e-01    3.84e-02      1.42e-01    6.21e-02    1.0e-07
 800100      5.74e+00    2.02e+00      2.17e-01    6.07e-02      1.29e-01    8.51e-02    1.0e-07
 800200      5.79e+00    1.44e+00      2.09e-01    2.77e-02      1.43e-01    6.30e-02    1.0e-07
 800300      1.64e+00    1.27e+00      6.38e-02    4.95e-03      6.63e-02    5.66e-02    1.0e-07
 800400      2.04e+00    1.51e+00      5.11e-02    7.31e-02      8.73e-02    5.72e-02    1.0e-07
 800500      1.69e+00    1.22e+00      4.69e-02    4.83e-03      7.16e-02    5.45e-02    1.0e-07
 800600      2.02e+00    1.39e+00      6.81e-02    4.83e-03      8.45e-02    6.19e-02    1.0e-07
 800700      2.18e+00    2.13e+00      5.30e-02    2.91e-02      9.14e-02    9.41e-02    1.0e-07
 800800      1.73e+00    1.30e+00      5.34e-02    3.28e-02      7.27e-02    5.56e-02    1.0e-07
 800900      1.86e+00    1.57e+00      4.75e-02    3.93e-03      7.95e-02    7.03e-02    1.0e-07
 801000      2.04e+00    1.41e+00      4.02e-02    2.71e-02      8.90e-02    6.15e-02    1.0e-07
 801100      1.86e+00    2.58e+00      1.73e-02    2.49e-02      8.23e-02    1.15e-01    1.0e-07
 801200      1.56e+00    1.77e+00      4.80e-02    7.26e-02      6.63e-02    7.50e-02    1.0e-07
 801300      2.29e+00    1.76e+00      6.27e-02    5.16e-02      9.78e-02    7.44e-02    1.0e-07
 801400      1.75e+00    2.00e+00      6.10e-02    7.07e-02      7.20e-02    8.25e-02    1.0e-07
 801500      2.06e+00    2.27e+00      4.64e-02    7.73e-02      8.84e-02    9.78e-02    1.0e-07
 801600      1.71e+00    1.47e+00      3.45e-02    3.33e-02      7.38e-02    6.35e-02    1.0e-07
 801700      1.79e+00    1.70e+00      3.24e-02    7.06e-02      7.75e-02    7.20e-02    1.0e-07
 801800      1.67e+00    1.54e+00      5.02e-02    3.19e-02      6.83e-02    6.69e-02    1.0e-07
 801900      2.10e+00    1.73e+00      7.60e-02    4.80e-02      8.64e-02    7.35e-02    1.0e-07
 802000      1.53e+00    1.36e+00      5.52e-02    2.60e-02      6.03e-02    5.93e-02    1.0e-07
 802100      2.44e+00    2.25e+00      7.49e-02    2.73e-02      1.04e-01    9.96e-02    1.0e-07
 802200      2.01e+00    3.52e+00      5.63e-02    8.26e-02      8.58e-02    1.52e-01    1.0e-07
 802300      1.90e+00    1.39e+00      6.04e-02    3.23e-03      8.02e-02    6.21e-02    1.0e-07
 802400      1.76e+00    2.32e+00      6.19e-02    7.33e-02      7.27e-02    9.72e-02    1.0e-07
 802500      1.87e+00    2.56e+00      4.84e-02    2.74e-02      8.02e-02    1.13e-01    1.0e-07
 802600      2.09e+00    2.17e+00      4.95e-02    1.59e-03      9.04e-02    9.72e-02    1.0e-07
 802700      1.91e+00    2.26e+00      6.13e-02    6.95e-02      8.05e-02    9.48e-02    1.0e-07
 802800      2.14e+00    2.80e+00      4.94e-02    7.06e-02      9.08e-02    1.20e-01    1.0e-07
 802900      1.79e+00    1.83e+00      5.05e-02    2.87e-02      7.58e-02    8.06e-02    1.0e-07
 803000      2.08e+00    1.70e+00      3.49e-02    8.82e-02      8.96e-02    6.23e-02    1.0e-07
 803100      2.05e+00    2.09e+00      5.69e-02    2.35e-02      8.56e-02    9.21e-02    1.0e-07
 803200      1.68e+00    1.81e+00      6.40e-02    3.09e-02      6.87e-02    7.94e-02    1.0e-07
 803300      1.76e+00    1.68e+00      5.32e-02    4.87e-02      7.31e-02    7.12e-02    1.0e-07
 803400      1.56e+00    2.37e+00      6.31e-02    7.03e-02      6.18e-02    1.00e-01    1.0e-07
 803500      1.81e+00    1.64e+00      2.71e-02    3.43e-02      7.89e-02    7.12e-02    1.0e-07
 803600      5.74e+00    1.40e+00      2.23e-01    3.31e-02      1.30e-01    6.04e-02    1.0e-07
 803700      1.54e+00    2.02e+00      2.92e-02    2.32e-02      6.72e-02    8.91e-02    1.0e-07
 803800      1.68e+00    2.03e+00      2.87e-02    6.06e-02      7.27e-02    8.80e-02    1.0e-07
 803900      6.24e+00    1.88e+00      2.41e-01    7.27e-02      1.45e-01    8.00e-02    1.0e-07
 804000      1.58e+00    2.10e+00      1.83e-02    6.11e-02      6.95e-02    8.87e-02    1.0e-07
 804100      1.84e+00    2.51e+00      5.38e-02    6.31e-02      7.68e-02    1.08e-01    1.0e-07
 804200      1.64e+00    1.32e+00      4.45e-02    7.13e-02      6.88e-02    5.35e-02    1.0e-07
 804300      1.82e+00    1.38e+00      5.82e-02    3.19e-02      7.57e-02    5.95e-02    1.0e-07
